school_level,current_school,current_placement,zoned_school,asian,black,hispanic,indian,multi,white,grand_total,total_row
Elem,FOSTER ELEMENTARY,Neighborhood,Gorrie,0,3,0,0,0,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,James,0,6,0,0,0,0,6,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Kenly,0,3,0,0,0,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Kimbell,0,3,3,0,0,0,6,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Lamb,0,0,3,0,0,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Miles,0,3,0,0,0,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Mintz,0,3,0,0,0,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Palm River,0,3,0,0,0,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Pizzo,0,0,0,0,3,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Potter,0,6,0,0,0,0,6,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Robles,0,6,0,0,0,0,6,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Shaw,0,3,0,0,0,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Sheehy,0,18,12,0,0,0,30,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Sulphur Springs,0,6,3,0,0,0,9,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Tampa Palms,0,0,0,0,3,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,Washington,0,3,0,0,0,0,3,FALSE
Elem,FOSTER ELEMENTARY,Neighborhood,West Tampa,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Choice,Bing,0,15,15,0,12,9,51,FALSE
Elem,FROST ELEMENTARY,Choice,Buckhorn,0,0,6,0,0,0,6,FALSE
Elem,FROST ELEMENTARY,Choice,Clair Mel,0,6,3,0,3,0,12,FALSE
Elem,FROST ELEMENTARY,Choice,Corr,0,6,0,0,0,0,6,FALSE
Elem,FROST ELEMENTARY,Choice,Doby,0,0,0,0,3,0,3,FALSE
Elem,FROST ELEMENTARY,Choice,Frost,0,27,9,0,3,9,48,FALSE
Elem,FROST ELEMENTARY,Choice,Gibsonton,0,3,3,0,0,0,6,FALSE
Elem,FROST ELEMENTARY,Choice,Ippolito,0,33,6,0,6,24,69,FALSE
Elem,FROST ELEMENTARY,Choice,Kenly,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Choice,Lamb,0,63,18,0,3,6,90,FALSE
Elem,FROST ELEMENTARY,Choice,Lopez,0,0,0,0,0,6,6,FALSE
Elem,FROST ELEMENTARY,Choice,McDonald,0,0,3,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Choice,Palm River,0,0,21,0,0,0,21,FALSE
Elem,FROST ELEMENTARY,Choice,Riverview,0,9,0,0,0,0,9,FALSE
Elem,FROST ELEMENTARY,Choice,Schmidt,0,3,0,0,0,3,6,FALSE
Elem,FROST ELEMENTARY,Choice,Seffner,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Choice,Sessums,0,3,0,0,3,0,6,FALSE
Elem,FROST ELEMENTARY,Choice,Summerfield Crossings,0,0,6,0,0,0,6,FALSE
Elem,FROST ELEMENTARY,Choice,Symmes,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Choice,Thonotosassa,0,0,0,0,0,3,3,FALSE
Elem,FROST ELEMENTARY,Choice,Valrico,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Choice,Woodson,0,0,0,0,0,3,3,FALSE
Elem,FROST ELEMENTARY,ESE Placed,Palm River,0,0,3,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Hope Sch,Potter,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Belmont,0,6,0,0,0,0,6,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Bing,3,3,3,0,0,9,18,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Blank/Bad Addr,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Cimino,0,0,0,0,3,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Clair Mel,0,3,12,0,3,3,21,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Cypress Creek,0,6,0,0,0,0,6,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Dawson,0,0,3,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Folsom,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Frost,33,501,510,0,96,156,1296,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Hunters Green,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Ippolito,0,21,3,0,3,12,39,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Kimbell,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Lamb,0,27,0,0,6,3,36,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Limona,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Mango,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Mintz,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Palm River,0,6,21,0,0,0,27,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Riverview,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Robles,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Sessums,0,0,0,0,0,3,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Stowers,0,0,0,0,6,0,6,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Symmes,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Washington,0,3,0,0,0,0,3,FALSE
Elem,FROST ELEMENTARY,Neighborhood,Yates,0,3,0,0,0,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Belmont,0,0,0,0,0,3,3,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Bing,0,0,0,0,3,3,6,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Collins,0,0,3,0,0,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Corr,0,3,3,0,3,6,15,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Cypress Creek,0,0,0,0,0,6,6,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Dawson,0,3,3,0,0,0,6,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Doby,0,0,3,0,0,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Gibsonton,0,3,0,0,0,3,6,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Ruskin,0,0,0,0,0,3,3,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Sessums,0,0,0,0,3,3,6,FALSE
Elem,GIBSONTON ELEMENTARY,Choice,Summerfield Crossings,0,0,0,0,3,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,ESE Placed,Cypress Creek,0,0,0,0,0,3,3,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Alafia,0,3,0,0,0,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Bing,0,0,0,0,3,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Blank/Bad Addr,0,0,0,0,0,3,3,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Collins,0,0,6,0,0,3,9,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Corr,0,6,6,0,0,6,18,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Dawson,0,3,3,0,0,3,9,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Doby,0,0,3,0,0,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Gibsonton,9,117,834,3,66,321,1350,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Ippolito,0,0,6,0,0,0,6,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Ruskin,0,0,3,0,0,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Sessums,0,9,9,0,0,9,27,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Summerfield,0,0,0,0,6,6,12,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Summerfield Crossings,0,6,3,0,6,0,15,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Thompson,0,3,0,0,0,0,3,FALSE
Elem,GIBSONTON ELEMENTARY,Neighborhood,Washington,0,3,0,0,0,0,3,FALSE
Elem,GORRIE ELEMENTARY,Choice,Bay Crest,0,0,0,0,0,3,3,FALSE
Elem,GORRIE ELEMENTARY,Choice,Dickenson,0,0,3,0,0,0,3,FALSE
Elem,GORRIE ELEMENTARY,Choice,Frost,0,0,0,0,0,3,3,FALSE
Elem,GORRIE ELEMENTARY,Choice,Lamb,0,0,0,0,0,3,3,FALSE
Elem,GORRIE ELEMENTARY,Choice,Mitchell,0,0,3,0,0,3,6,FALSE
Elem,GORRIE ELEMENTARY,Choice,Sessums,0,0,0,0,0,6,6,FALSE
Elem,GORRIE ELEMENTARY,Choice,Tampa Bay Boulevard,0,0,0,0,0,9,9,FALSE
Elem,GORRIE ELEMENTARY,Choice,Washington,0,0,0,0,0,3,3,FALSE
Elem,GORRIE ELEMENTARY,Choice,West Shore,0,0,0,0,0,9,9,FALSE
Elem,GORRIE ELEMENTARY,Neighborhood,Gorrie,84,111,165,9,111,990,1470,FALSE
Elem,GRADY ELEMENTARY,Choice,Anderson,0,0,3,0,0,3,6,FALSE
Elem,GRADY ELEMENTARY,Choice,Bellamy,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Choice,Blank/Bad Addr,0,0,6,0,0,0,6,FALSE
Elem,GRADY ELEMENTARY,Choice,Cannella,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Choice,Chiaramonte,0,0,3,0,0,6,9,FALSE
Elem,GRADY ELEMENTARY,Choice,Claywell,0,0,0,0,0,6,6,FALSE
Elem,GRADY ELEMENTARY,Choice,Crestwood,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Choice,Gorrie,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Choice,Grady,0,0,0,0,0,3,3,FALSE
Elem,GRADY ELEMENTARY,Choice,Lanier,0,0,0,0,0,9,9,FALSE
Elem,GRADY ELEMENTARY,Choice,Mabry,3,0,0,0,3,6,12,FALSE
Elem,GRADY ELEMENTARY,Choice,Potter,0,3,0,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Choice,Roosevelt,0,3,0,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Choice,Tampa Bay Boulevard,0,3,3,0,0,0,6,FALSE
Elem,GRADY ELEMENTARY,Choice,Washington,0,3,0,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Choice,West Tampa,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,ESE Placed,Lanier,0,0,0,0,0,3,3,FALSE
Elem,GRADY ELEMENTARY,ESE Placed,Tampa Bay Boulevard,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Anderson,3,0,3,0,0,6,12,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Blank/Bad Addr,0,0,0,0,0,3,3,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Broward,0,0,0,0,0,3,3,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Egypt Lake,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Gorrie,0,0,3,0,3,3,9,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Grady,123,81,270,0,126,879,1479,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Mabry,3,0,0,0,0,12,15,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Mitchell,6,0,21,0,3,9,39,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Palm River,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Pride,0,3,0,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Tampa Bay Boulevard,0,0,3,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,Washington,0,3,0,0,0,0,3,FALSE
Elem,GRADY ELEMENTARY,Neighborhood,West Shore,0,0,0,0,0,3,3,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Broward,0,6,0,0,0,0,6,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Crestwood,0,3,0,0,0,0,3,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Graham,0,3,0,0,0,0,3,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Mango,0,3,0,0,0,0,3,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Nelson,0,3,0,0,0,0,3,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Potter,0,0,0,0,0,3,3,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Symmes,0,3,0,0,0,0,3,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Tampa Bay Boulevard,0,3,0,0,12,3,18,FALSE
Elem,GRAHAM ELEMENTARY,Choice,Washington,0,9,0,0,3,0,12,FALSE
Elem,GRAHAM ELEMENTARY,Choice,West Tampa,0,3,0,0,0,0,3,FALSE
Elem,GRAHAM ELEMENTARY,Hope Sch,Broward,0,9,0,0,0,0,9,FALSE
Elem,GRAHAM ELEMENTARY,Neighborhood,Broward,0,9,0,0,0,0,9,FALSE
Elem,GRAHAM ELEMENTARY,Neighborhood,Dickenson,0,18,0,0,0,0,18,FALSE
Elem,GRAHAM ELEMENTARY,Neighborhood,Graham,3,357,78,3,36,27,504,FALSE
Elem,GRAHAM ELEMENTARY,Neighborhood,James,0,3,0,0,0,0,3,FALSE
