file_name,role,synopsis,location,event_file_type,report_file_number,date,synopsis_appended,group,synopsis_append,location_alt,school_name,school_number,synopsis_category
5000_N_Central_Ave_Redacted.pdf,Police Call,INFORMATION,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-344047,Aug-25-2022,INFORMATION,singles,INFORMATION,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-341909,Aug-24-2022,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SUPPLEMENT REPORT,"5000N CENTRAL AVE, T",CAD Call,CP 2022-342107,Aug-24-2022,SUPPLEMENT REPORT,singles,SUPPLEMENT REPORT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,INFORMATION,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-342332,Aug-24-2022,INFORMATION,singles,INFORMATION,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-342454,Aug-24-2022,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,ASSIST CHILD PROTECTION INVESTIGATORS,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-342042,Aug-24-2022,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),singles,ASSIST CHILD PROTECTION INVESTIGATORS (HCSO),5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-340415,Aug-23-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,FIELD INTERROGATION,"5000N CENTRAL AVE, T",CAD Call,CP 2022-340594,Aug-23-2022,FIELD INTERROGATION,singles,FIELD INTERROGATION,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,FELONY,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-340913,Aug-23-2022,FELONY,singles,FELONY,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SUPPLEMENT REPORT,"5000N CENTRAL AVE, T",CAD Call,CP 2022-340919,Aug-23-2022,SUPPLEMENT REPORT,singles,SUPPLEMENT REPORT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,ASSIST OTHER AGENCY,"5000N CENTRAL AVE, T",CAD Call,CP 2022-341034,Aug-23-2022,ASSIST OTHER AGENCY,singles,ASSIST OTHER AGENCY,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-338852,Aug-22-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,PETIT THEFT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-339443,Aug-22-2022,PETIT THEFT,singles,PETIT THEFT,5000 N Central Ave .pdf,Hillsborough High School,1881,theft
5000_N_Central_Ave_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"5000 N CENTRAL AVE, T",CAD Call,CP 2022-334858,Aug-19-2022,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,5000 N Central Ave .pdf,Hillsborough High School,1881,other
5000_N_Central_Ave_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),"5000 N CENTRAL AVE, T",CAD Call,CP 2022-333335,Aug-18-2022,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),5000 N Central Ave .pdf,Hillsborough High School,1881,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-423314,Oct-21-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,NARCOTIC LAW (DRUGS),"8412 N 13TH ST, T",CAD Call,CP 2022-423684,Oct-21-2022,NARCOTIC LAW (DRUGS),singles,NARCOTIC LAW (DRUGS),8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,drugs
8412_13th.pdf,Police Call,INFORMATION,"8412 N 13TH ST, T",CAD Call,CP 2022-423776,Oct-21-2022,INFORMATION,singles,INFORMATION,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,TESTING SIGNAL,"8412 N 13TH ST, T",CAD Call,CP 2022-421987,Oct-20-2022,TESTING SIGNAL,singles,TESTING SIGNAL,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-421772,Oct-20-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-420385,Oct-19-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,INFORMATION,"8412 N 13TH ST, T",CAD Call,CP 2022-419060,Oct-18-2022,INFORMATION,singles,INFORMATION,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,NARCOTIC LAW (DRUGS),"8412 N 13TH ST, T",CAD Call,CP 2022-419377,Oct-18-2022,NARCOTIC LAW (DRUGS),singles,NARCOTIC LAW (DRUGS),8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,drugs
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-419004,Oct-18-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,ASSAULT/BATTERY DELAYED,"8412 N 13TH ST, T",CAD Call,CP 2022-419567,Oct-18-2022,ASSAULT/BATTERY DELAYED,singles,ASSAULT/BATTERY DELAYED,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,violence
8412_13th.pdf,Police Call,MISDEMEANOR TRESPASS,"8412 N 13TH ST, T",CAD Call,CP 2022-418244,Oct-17-2022,MISDEMEANOR TRESPASS,singles,MISDEMEANOR TRESPASS,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,trespassing
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-417822,Oct-17-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-414120,Oct-14-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,TESTING SIGNAL,"8412 N 13TH ST, T",CAD Call,CP 2022-412811,Oct-13-2022,TESTING SIGNAL,singles,TESTING SIGNAL,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-412663,Oct-13-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-411382,Oct-12-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,", TAMPA FL 8412 N 13TH ST, T",CAD Call,CP 2022-409919,Oct-11-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-408757,Oct-10-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,INFORMATION,"8412 N 13TH ST, T",CAD Call,CP 2022-408832,Oct-10-2022,INFORMATION,singles,INFORMATION,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,FIELD ROLL CALL,"8412 N 13TH ST, T",CAD Call,CP 2022-404730,Oct-07-2022,FIELD ROLL CALL,singles,FIELD ROLL CALL,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-404832,Oct-07-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),"8412 N 13TH ST, T",CAD Call,CP 2022-405204,Oct-07-2022,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-403422,Oct-06-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,INFORMATION,"8412 N 13TH ST, T",CAD Call,CP 2022-403904,Oct-06-2022,INFORMATION,singles,INFORMATION,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-402331,Oct-05-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,BUSY,"8412 N 13TH ST, T",CAD Call,CP 2022-402439,Oct-05-2022,BUSY,singles,BUSY,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-400758,Oct-04-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT,"8412 N 13TH ST, T",CAD Call,CP 2022-399504,Oct-03-2022,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,INFORMATION,"8412 N 13TH ST, T",CAD Call,CP 2022-385519,Sep-23-2022,INFORMATION,singles,INFORMATION,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-385534,Sep-23-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8412_13th.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8412 N 13TH ST, T",CAD Call,CP 2022-383839,Sep-22-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8412 13th.pdf,Sulphur Springs K-8 School (4201),4201,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-440780,Nov-03-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),"8715 N 22ND ST, T",CAD Call,CP 2022-441120,Nov-03-2022,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-439587,Nov-02-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-438224,Nov-01-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-436776,Oct-31-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-432724,Oct-28-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-431293,Oct-27-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-429974,Oct-26-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),"8715 N 22ND ST, T",CAD Call,CP 2022-430388,Oct-26-2022,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),singles,SCHOOL RESOURCE OFFICER ASSGNMNT (BACKFILL),8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,INFORMATION,"8715 N 22ND ST, T",CAD Call,CP 2022-429089,Oct-25-2022,INFORMATION,singles,INFORMATION,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-428629,Oct-25-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-427107,Oct-24-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,BUSY,"8715 N 22ND ST, T",CAD Call,CP 2022-423317,Oct-21-2022,BUSY,singles,BUSY,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-423232,Oct-21-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-421771,Oct-20-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-420350,Oct-19-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-418980,Oct-18-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-417809,Oct-17-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-413993,Oct-14-2022,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-413960,Oct-14-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-414369,Oct-14-2022,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SPECIAL ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-414424,Oct-14-2022,SPECIAL ASSIGNMENT,singles,SPECIAL ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-412653,Oct-13-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,"911 UNVERIFIABLE, CELLULAR","8715 N 22ND ST, T",CAD Call,CP 2022-411699,Oct-12-2022,"911 UNVERIFIABLE, CELLULAR",singles,"911 UNVERIFIABLE, CELLULAR",8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-411291,Oct-12-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-409909,Oct-11-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,ACTIVE SHOOTER TRAINING DRILL,"8715 N 22ND ST, T",CAD Call,CP 2022-410314,Oct-11-2022,ACTIVE SHOOTER TRAINING DRILL,singles,ACTIVE SHOOTER TRAINING DRILL,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-408563,Oct-10-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-404789,Oct-07-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-403512,Oct-06-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-402109,Oct-05-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,BUSY,"8715 N 22ND ST, T",CAD Call,CP 2022-402432,Oct-05-2022,BUSY,singles,BUSY,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-400746,Oct-04-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
8715_N_22nd_St_Redacted.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"8715 N 22ND ST, T",CAD Call,CP 2022-399460,Oct-03-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,8715 N 22nd St .pdf,Dr Carter G Woodson K-8 School (0682),0682,other
PH-2415_S_HIMES_AVE.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"2415 S HIMES AVE, T",CAD Call,CP 2022-384156,Sep-22-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,PH-2415 S HIMES AVE.pdf,Plant High School (3411),3411,other
PH-2415_S_HIMES_AVE.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"2415 S HIMES AVE, T",CAD Call,CP 2022-382392,Sep-21-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,PH-2415 S HIMES AVE.pdf,Plant High School (3411),3411,other
PH-2415_S_HIMES_AVE.pdf,Police Call,BUILDING CHECK,"2415 S HIMES AVE, T",CAD Call,CP 2022-382534,Sep-21-2022,BUILDING CHECK,singles,BUILDING CHECK,PH-2415 S HIMES AVE.pdf,Plant High School (3411),3411,other
PH-2415_S_HIMES_AVE.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"2415 S HIMES AVE, T",CAD Call,CP 2022-382535,Sep-21-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,PH-2415 S HIMES AVE.pdf,Plant High School (3411),3411,other
PH-2415_S_HIMES_AVE.pdf,Police Call,SCHOOL RESOURCE OFFICER ASSIGNMENT,"2415 S HIMES AVE, T",CAD Call,CP 2022-380935,Sep-20-2022,SCHOOL RESOURCE OFFICER ASSIGNMENT,singles,SCHOOL RESOURCE OFFICER ASSIGNMENT,PH-2415 S HIMES AVE.pdf,Plant High School (3411),3411,other
