district_name,school_name,district_number,school_number,number_of_students_math,math_level1_num,math_level2_num,math_level3_num,math_level4_num,math_level5_num,math_level1,math_level2,math_level3,math_level4,math_level5
COLLIER,EAST NAPLES MIDDLE SCHOOL,11,0211,743,104,156,243,181,58,0.13997308209959622,0.20995962314939434,0.32705248990578734,0.24360699865410498,0.07806191117092867
COLLIER,ECOLLIER ACADEMY,11,7001,36,0,0,0,0,0,0,0,0,0,0
COLLIER,EDEN PARK ELEMENTARY SCHOOL,11,0631,300,69,46,87,63,36,0.23,0.15333333333333332,0.29,0.21,0.12
COLLIER,ESTATES ELEMENTARY SCHOOL,11,0511,449,77,84,117,115,58,0.1714922048997773,0.1870824053452116,0.26057906458797325,0.2561247216035635,0.1291759465478842
COLLIER,EVERGLADES CITY SCHOOL,11,0051,67,6,14,13,12,5,0.08955223880597014,0.208955223880597,0.19402985074626866,0.1791044776119403,0.07462686567164178
COLLIER,GOLDEN GATE ELEMENTARY SCHOOL,11,0231,234,39,25,55,72,44,0.16666666666666666,0.10683760683760683,0.23504273504273504,0.3076923076923077,0.18803418803418803
COLLIER,GOLDEN GATE MIDDLE SCHOOL,11,0321,854,179,156,211,215,85,0.20960187353629978,0.18266978922716628,0.24707259953161592,0.25175644028103045,0.09953161592505855
COLLIER,GOLDEN TERRACE ELEMENTARY SCHL,11,0351,240,59,43,62,52,24,0.24583333333333332,0.17916666666666667,0.25833333333333336,0.21666666666666667,0.1
COLLIER,GULF COAST CHARTER ACADEMY SOUTH,11,9034,361,90,97,89,62,23,0.24930747922437674,0.26869806094182824,0.24653739612188366,0.17174515235457063,0.06371191135734072
COLLIER,GULFVIEW MIDDLE SCHOOL,11,0061,423,65,59,86,86,131,0.1536643026004728,0.13947990543735225,0.2033096926713948,0.2033096926713948,0.30969267139479906
COLLIER,HERBERT CAMBRIDGE ELEMENTARY SCHOOL,11,0491,138,28,23,38,31,18,0.2028985507246377,0.16666666666666666,0.2753623188405797,0.2246376811594203,0.13043478260869565
COLLIER,HIGHLANDS ELEMENTARY SCHOOL,11,0181,239,45,35,64,57,38,0.18828451882845187,0.14644351464435146,0.26778242677824265,0.2384937238493724,0.1589958158995816
COLLIER,IMMOKALEE MIDDLE SCHOOL,11,0361,1169,186,260,371,261,94,0.15911035072711718,0.22241231822070145,0.31736526946107785,0.223267750213858,0.08041060735671514
COLLIER,LAKE PARK ELEMENTARY SCHOOL,11,0121,247,13,27,57,84,66,0.05263157894736842,0.10931174089068826,0.23076923076923078,0.340080971659919,0.26720647773279355
COLLIER,LAKE TRAFFORD ELEMENTARY SCHL,11,0191,290,73,57,72,58,31,0.2517241379310345,0.19655172413793104,0.2482758620689655,0.2,0.10689655172413794
COLLIER,LAUREL OAK ELEMENTARY SCHOOL,11,0391,650,52,57,150,166,226,0.08,0.0876923076923077,0.23076923076923078,0.2553846153846154,0.3476923076923077
COLLIER,LAVERN GAYNOR ELEMENTARY,11,0481,146,40,28,37,27,14,0.273972602739726,0.1917808219178082,0.2534246575342466,0.18493150684931506,0.0958904109589041
COLLIER,LELY ELEMENTARY SCHOOL,11,0381,217,54,36,57,42,28,0.2488479262672811,0.16589861751152074,0.2626728110599078,0.1935483870967742,0.12903225806451613
COLLIER,MANATEE ELEMENTARY SCHOOL,11,0421,278,67,54,57,64,35,0.24100719424460432,0.19424460431654678,0.20503597122302158,0.2302158273381295,0.12589928057553956
COLLIER,MANATEE MIDDLE SCHOOL,11,0422,613,116,127,210,115,43,0.18923327895595432,0.20717781402936378,0.34257748776508973,0.18760195758564438,0.0701468189233279
COLLIER,MARCO ISLAND CHARTER MIDDLE,11,9018,239,10,29,67,87,47,0.04184100418410042,0.12133891213389121,0.2803347280334728,0.36401673640167365,0.19665271966527198
COLLIER,MASON CLASSICAL ACADEMY,11,9035,716,61,106,208,214,126,0.08519553072625698,0.14804469273743018,0.2905027932960894,0.2988826815642458,0.17597765363128492
COLLIER,MIKE DAVIS ELEMENTARY SCHOOL,11,0531,291,55,44,64,84,43,0.18900343642611683,0.15120274914089346,0.21993127147766323,0.28865979381443296,0.14776632302405499
COLLIER,NAPLES CLASSICAL ACADEMY,11,9039,472,51,71,165,113,73,0.10805084745762712,0.1504237288135593,0.3495762711864407,0.23940677966101695,0.15466101694915255
COLLIER,NAPLES PARK ELEMENTARY SCHOOL,11,0241,172,22,25,51,45,29,0.12790697674418605,0.14534883720930233,0.29651162790697677,0.2616279069767442,0.1686046511627907
COLLIER,NEW BEGINNINGS - NAPLES,11,9010,55,12,14,14,7,0,0.21818181818181817,0.2545454545454545,0.2545454545454545,0.12727272727272726,0
COLLIER,NEW BEGINNINGS IMMOKALEE,11,9007,42,7,7,4,4,0,0.16666666666666666,0.16666666666666666,0.09523809523809523,0.09523809523809523,0
COLLIER,NORTH NAPLES MIDDLE SCHOOL,11,0452,630,40,70,131,171,219,0.06349206349206349,0.1111111111111111,0.20793650793650795,0.2714285714285714,0.3476190476190476
COLLIER,OAKRIDGE MIDDLE SCHOOL,11,0401,859,45,95,205,264,263,0.05238649592549476,0.11059371362048893,0.23864959254947612,0.3073341094295693,0.3061699650756694
COLLIER,OPTIMA CLASSICAL ACADEMY,11,9040,62,14,7,9,4,4,0.22580645161290322,0.11290322580645161,0.14516129032258066,0.06451612903225806,0.06451612903225806
COLLIER,OSCEOLA ELEMENTARY SCHOOL,11,0451,321,34,33,61,88,106,0.1059190031152648,0.102803738317757,0.19003115264797507,0.27414330218068533,0.3302180685358255
COLLIER,PALMETTO ELEMENTARY SCHOOL,11,0541,257,77,32,54,62,32,0.29961089494163423,0.1245136186770428,0.21011673151750973,0.24124513618677043,0.1245136186770428
COLLIER,PARKSIDE ELEMENTARY SCHOOL,11,0551,296,60,57,100,48,32,0.20270270270270271,0.19256756756756757,0.33783783783783783,0.16216216216216217,0.10810810810810811
COLLIER,PELICAN MARSH ELEMENTARY SCHL,11,0431,321,13,25,54,98,133,0.040498442367601244,0.0778816199376947,0.16822429906542055,0.3052959501557632,0.4143302180685358
COLLIER,PINE RIDGE MIDDLE SCHOOL,11,0251,634,65,92,162,146,168,0.10252365930599369,0.14511041009463724,0.2555205047318612,0.2302839116719243,0.26498422712933756
COLLIER,PINECREST ELEMENTARY SCHOOL,11,0161,300,43,38,84,94,43,0.14333333333333334,0.12666666666666668,0.28,0.31333333333333335,0.14333333333333334
COLLIER,POINCIANA ELEMENTARY SCHOOL,11,0221,228,35,27,67,60,38,0.15350877192982457,0.11842105263157894,0.29385964912280704,0.2631578947368421,0.16666666666666666
COLLIER,RCMA IMMOKALEE COMMUNITY SCHOOL,11,9021,199,11,37,60,59,32,0.05527638190954774,0.18592964824120603,0.3015075376884422,0.2964824120603015,0.16080402010050251
COLLIER,SABAL PALM ELEMENTARY SCHOOL,11,0471,324,50,49,75,87,61,0.15432098765432098,0.15123456790123457,0.23148148148148148,0.26851851851851855,0.1882716049382716
COLLIER,SEA GATE ELEMENTARY SCHOOL,11,0171,352,22,22,46,92,169,0.0625,0.0625,0.13068181818181818,0.26136363636363635,0.48011363636363635
COLLIER,SHADOWLAWN ELEMENTARY SCHOOL,11,0141,205,42,30,47,53,32,0.2048780487804878,0.14634146341463414,0.22926829268292684,0.25853658536585367,0.15609756097560976
COLLIER,THE PHOENIX PROGRAM NAPLES,11,9015,53,25,8,11,6,1,0.4716981132075472,0.1509433962264151,0.20754716981132076,0.11320754716981132,0.018867924528301886
COLLIER,THE PHOENIX PROGRAM-IMMOKALEE,11,9026,18,13,3,2,0,0,0.7222222222222222,0.16666666666666666,0.1111111111111111,0,0
COLLIER,TOMMIE BARFIELD ELEM. SCHOOL,11,0131,227,14,19,57,73,65,0.06167400881057269,0.08370044052863436,0.2511013215859031,0.32158590308370044,0.28634361233480177
COLLIER,VETERANS MEMORIAL ELEMENTARY SCHOOL,11,0521,399,28,26,84,115,143,0.07017543859649122,0.06516290726817042,0.21052631578947367,0.2882205513784461,0.3583959899749373
COLLIER,VILLAGE OAKS ELEMENTARY SCHOOL,11,0341,216,25,25,62,63,41,0.11574074074074074,0.11574074074074074,0.28703703703703703,0.2916666666666667,0.18981481481481483
COLLIER,VINEYARDS ELEMENTARY SCHOOL,11,0371,414,24,30,85,123,149,0.057971014492753624,0.07246376811594203,0.20531400966183574,0.2971014492753623,0.35990338164251207
COLUMBIA,BELMONT ACADEMY,12,0402,328,16,36,90,98,88,0.04878048780487805,0.10975609756097561,0.27439024390243905,0.29878048780487804,0.2682926829268293
COLUMBIA,COLUMBIA CITY ELEMENTARY SCHOOL,12,0261,251,29,59,68,64,32,0.11553784860557768,0.2350597609561753,0.27091633466135456,0.2549800796812749,0.12749003984063745
COLUMBIA,COLUMBIA VIRTUAL INSTRUCTION (DIST PROVIDED),12,7023,7,0,0,0,0,0,0,0,0,0,0
COLUMBIA,EASTSIDE ELEMENTARY SCHOOL,12,0081,267,32,36,67,89,43,0.1198501872659176,0.1348314606741573,0.250936329588015,0.3333333333333333,0.16104868913857678
COLUMBIA,FIVE POINTS ELEMENTARY SCHOOL,12,0091,167,52,44,35,25,11,0.31137724550898205,0.2634730538922156,0.20958083832335328,0.1497005988023952,0.0658682634730539
COLUMBIA,FORT WHITE ELEMENTARY SCHOOL,12,0121,316,55,72,91,78,19,0.17405063291139242,0.22784810126582278,0.2879746835443038,0.2468354430379747,0.060126582278481014
COLUMBIA,FORT WHITE HIGH SCHOOL,12,0123,436,119,107,115,65,28,0.27293577981651373,0.24541284403669725,0.26376146788990823,0.14908256880733944,0.06422018348623854
COLUMBIA,LAKE CITY MIDDLE SCHOOL,12,0241,674,215,130,178,82,69,0.3189910979228487,0.19287833827893175,0.26409495548961426,0.12166172106824925,0.10237388724035608
COLUMBIA,MELROSE PARK ELEMENTARY SCHOOL,12,0071,163,44,33,41,32,13,0.26993865030674846,0.20245398773006135,0.25153374233128833,0.19631901840490798,0.07975460122699386
COLUMBIA,NIBLACK ELEMENTARY SCHOOL,12,0161,92,13,20,33,20,6,0.14130434782608695,0.21739130434782608,0.358695652173913,0.21739130434782608,0.06521739130434782
COLUMBIA,PATHWAYS ACADEMY,12,0221,40,25,2,2,0,0,0.625,0.05,0.05,0,0
COLUMBIA,PINEMOUNT ELEMENTARY SCHOOL,12,0291,208,30,28,71,45,34,0.14423076923076922,0.1346153846153846,0.34134615384615385,0.21634615384615385,0.16346153846153846
COLUMBIA,RICHARDSON SIXTH GRADE ACADEMY,12,0031,437,79,109,114,92,39,0.18077803203661327,0.2494279176201373,0.2608695652173913,0.21052631578947367,0.08924485125858124
COLUMBIA,SUMMERS ELEMENTARY SCHOOL,12,0141,229,53,34,61,58,22,0.2314410480349345,0.14847161572052403,0.2663755458515284,0.25327510917030566,0.09606986899563319
COLUMBIA,WESTSIDE ELEMENTARY SCHOOL,12,0271,297,25,44,84,82,62,0.08417508417508418,0.14814814814814814,0.2828282828282828,0.2760942760942761,0.20875420875420875
DEAF/BLIND,BLIND PK-8 SCHOOL (FSDB),68,0015,50,9,4,2,1,0,0.18,0.08,0.04,0.02,0
DEAF/BLIND,DEAF ELEMENTARY SCHOOL (FSDB),68,0011,45,22,4,3,4,2,0.4888888888888889,0.08888888888888889,0.06666666666666667,0.08888888888888889,0.044444444444444446
DEAF/BLIND,DEAF MIDDLE SCHOOL (FSDB),68,0012,81,33,21,18,7,2,0.4074074074074074,0.25925925925925924,0.2222222222222222,0.08641975308641975,0.024691358024691357
DESOTO,DESOTO MIDDLE SCHOOL,14,0161,928,366,261,193,78,37,0.39439655172413796,0.28125,0.20797413793103448,0.08405172413793104,0.03987068965517242
DESOTO,DESOTO SECONDARY SCHOOL,14,0291,43,35,5,3,0,0,0.813953488372093,0.11627906976744186,0.06976744186046512,0,0
DESOTO,DESOTO VIRTUAL ACADEMY,14,7023,17,0,0,0,0,0,0,0,0,0,0
DESOTO,MEMORIAL ELEMENTARY SCHOOL,14,0081,408,122,74,117,73,23,0.29901960784313725,0.18137254901960784,0.2867647058823529,0.17892156862745098,0.056372549019607844
DESOTO,NOCATEE ELEMENTARY SCHOOL,14,0181,210,69,45,55,26,15,0.32857142857142857,0.21428571428571427,0.2619047619047619,0.12380952380952381,0.07142857142857142
DESOTO,REDUCED SERVICES,14,9114,6,0,0,0,0,0,0,0,0,0,0
DESOTO,WEST ELEMENTARY SCHOOL,14,0061,354,145,52,94,40,24,0.4096045197740113,0.14689265536723164,0.2655367231638418,0.11299435028248588,0.06779661016949153
DIXIE,DIXIE COUNTY HIGH SCHOOL,15,0021,93,32,31,24,3,3,0.34408602150537637,0.3333333333333333,0.25806451612903225,0.03225806451612903,0.03225806451612903
DIXIE,DIXIE VIRTUAL FRANCHISE,15,7004,2,0,0,0,0,0,0,0,0,0,0
DIXIE,JAMES M. ANDERSON ELEMENTARY SCHOOL,15,0101,143,21,33,32,29,28,0.14685314685314685,0.23076923076923078,0.22377622377622378,0.20279720279720279,0.1958041958041958
DIXIE,OLD TOWN ELEMENTARY SCHOOL,15,0041,155,16,20,38,41,39,0.1032258064516129,0.12903225806451613,0.24516129032258063,0.2645161290322581,0.25161290322580643
DIXIE,RUTH RAINS MIDDLE SCHOOL,15,0111,398,109,83,99,78,28,0.27386934673366836,0.20854271356783918,0.24874371859296482,0.19597989949748743,0.07035175879396985
DUVAL,ABESS PARK ELEMENTARY SCHOOL,16,2631,260,34,29,73,76,48,0.13076923076923078,0.11153846153846154,0.28076923076923077,0.2923076923076923,0.18461538461538463
DUVAL,ALFRED I. DUPONT MIDDLE SCHOOL,16,0661,584,286,111,122,53,12,0.4897260273972603,0.19006849315068494,0.2089041095890411,0.09075342465753425,0.02054794520547945
DUVAL,ALIMACANI ELEMENTARY SCHOOL,16,2571,330,53,47,78,78,73,0.1606060606060606,0.14242424242424243,0.23636363636363636,0.23636363636363636,0.22121212121212122
DUVAL,ANCHOR ACADEMY,16,2471,145,28,18,52,28,19,0.19310344827586207,0.12413793103448276,0.3586206896551724,0.19310344827586207,0.1310344827586207
DUVAL,ANDREW A. ROBINSON ELEMENTARY SCHOOL,16,2621,285,72,53,65,62,31,0.25263157894736843,0.18596491228070175,0.22807017543859648,0.21754385964912282,0.10877192982456141
DUVAL,ANNIE R. MORGAN ELEMENTARY SCHOOL,16,0211,112,65,19,21,5,2,0.5803571428571429,0.16964285714285715,0.1875,0.044642857142857144,0.017857142857142856
DUVAL,ARLINGTON ELEMENTARY SCHOOL,16,0461,102,20,20,29,20,13,0.19607843137254902,0.19607843137254902,0.28431372549019607,0.19607843137254902,0.12745098039215685
DUVAL,ARLINGTON HEIGHTS ELEMENTARY SCHOOL,16,2401,120,39,23,27,18,13,0.325,0.19166666666666668,0.225,0.15,0.10833333333333334
DUVAL,ARLINGTON MIDDLE SCHOOL,16,2131,698,378,128,122,56,12,0.5415472779369628,0.1833810888252149,0.17478510028653296,0.08022922636103152,0.017191977077363897
DUVAL,ATLANTIC BEACH ELEMENTARY SCHOOL,16,0651,220,19,22,48,61,70,0.08636363636363636,0.1,0.21818181818181817,0.2772727272727273,0.3181818181818182
DUVAL,BALDWIN MIDDLE-SENIOR HIGH SCHOOL,16,0381,512,218,132,103,50,9,0.42578125,0.2578125,0.201171875,0.09765625,0.017578125
DUVAL,BARTRAM SPRINGS ELEMENTARY,16,1611,533,69,64,127,151,120,0.1294559099437148,0.1200750469043152,0.23827392120075047,0.28330206378986866,0.225140712945591
DUVAL,BAYVIEW ELEMENTARY SCHOOL,16,0841,140,35,21,37,35,12,0.25,0.15,0.2642857142857143,0.25,0.08571428571428572
DUVAL,BEAUCLERC ELEMENTARY SCHOOL,16,2301,364,149,53,81,54,26,0.40934065934065933,0.14560439560439561,0.22252747252747251,0.14835164835164835,0.07142857142857142
DUVAL,BILTMORE ELEMENTARY SCHOOL,16,0781,83,32,20,18,9,4,0.3855421686746988,0.24096385542168675,0.21686746987951808,0.10843373493975904,0.04819277108433735
DUVAL,BISCAYNE ELEMENTARY SCHOOL,16,2691,365,67,42,108,101,45,0.18356164383561643,0.11506849315068493,0.2958904109589041,0.27671232876712326,0.1232876712328767
DUVAL,BRIDGEPREP ACADEMY,16,5611,329,153,76,65,29,7,0.46504559270516715,0.23100303951367782,0.19756838905775076,0.08814589665653495,0.02127659574468085
DUVAL,BROOKVIEW ELEMENTARY SCHOOL,16,2061,212,45,38,56,46,28,0.21226415094339623,0.1792452830188679,0.2641509433962264,0.2169811320754717,0.1320754716981132
DUVAL,CEDAR HILLS ELEMENTARY SCHOOL,16,0971,246,91,44,54,34,24,0.3699186991869919,0.17886178861788618,0.21951219512195122,0.13821138211382114,0.0975609756097561
DUVAL,CENTRAL RIVERSIDE ELEM. SCHOOL,16,0181,168,14,24,47,57,26,0.08333333333333333,0.14285714285714285,0.27976190476190477,0.3392857142857143,0.15476190476190477
DUVAL,CHAFFEE TRAIL ELEMENTARY,16,1421,382,100,60,91,84,47,0.2617801047120419,0.15706806282722513,0.23821989528795812,0.2198952879581152,0.12303664921465969
DUVAL,CHARGER ACADEMY,16,2161,876,342,215,186,84,45,0.3904109589041096,0.2454337899543379,0.21232876712328766,0.0958904109589041,0.05136986301369863
DUVAL,CHET'S CREEK ELEMENTARY SCHOOL,16,2641,546,63,60,115,147,162,0.11538461538461539,0.10989010989010989,0.21062271062271062,0.2692307692307692,0.2967032967032967
DUVAL,CHIMNEY LAKES ELEMENTARY SCHL,16,2321,428,86,52,107,103,80,0.20093457943925233,0.12149532710280374,0.25,0.24065420560747663,0.18691588785046728
DUVAL,CORNERSTONE CLASSICAL ACADEMY,16,5801,392,35,81,126,104,47,0.08928571428571429,0.2066326530612245,0.32142857142857145,0.2653061224489796,0.11989795918367346
DUVAL,CROWN POINT ELEMENTARY SCHOOL,16,2451,381,95,60,96,79,52,0.24934383202099739,0.15748031496062992,0.25196850393700787,0.2073490813648294,0.13648293963254593
DUVAL,CRYSTAL SPRINGS ELEM. SCHOOL,16,2261,429,123,83,92,88,46,0.2867132867132867,0.19347319347319347,0.21445221445221446,0.20512820512820512,0.10722610722610723
DUVAL,DARNELL COOKMAN MIDDLE/HIGH SCHOOL,16,1451,388,114,112,100,37,23,0.29381443298969073,0.28865979381443296,0.25773195876288657,0.09536082474226804,0.059278350515463915
DUVAL,DINSMORE ELEMENTARY SCHOOL,16,0451,295,39,48,89,70,49,0.13220338983050847,0.16271186440677965,0.3016949152542373,0.23728813559322035,0.16610169491525423
DUVAL,DON BREWER ELEMENTARY SCHOOL,16,2171,328,151,58,58,39,21,0.4603658536585366,0.17682926829268292,0.17682926829268292,0.11890243902439024,0.06402439024390244
DUVAL,DUNCAN U. FLETCHER MIDDLE SCHOOL,16,0631,787,210,168,197,140,69,0.2668360864040661,0.21346886912325286,0.2503176620076239,0.17789072426937738,0.08767471410419314
DUVAL,DUVAL CHARTER AT BAYMEADOWS,16,1321,765,143,146,213,169,96,0.1869281045751634,0.19084967320261437,0.2784313725490196,0.22091503267973855,0.12549019607843137
DUVAL,DUVAL CHARTER SCHOLARS ACADEMY,16,1231,318,142,80,69,22,6,0.44654088050314467,0.25157232704402516,0.2169811320754717,0.06918238993710692,0.018867924528301886
DUVAL,DUVAL CHARTER SCHOOL AT COASTAL,16,5621,643,144,139,173,117,70,0.223950233281493,0.2161741835147745,0.2690513219284603,0.18195956454121306,0.1088646967340591
DUVAL,DUVAL CHARTER SCHOOL AT FLAGLER CENTER,16,5591,612,80,102,186,145,97,0.13071895424836602,0.16666666666666666,0.30392156862745096,0.2369281045751634,0.15849673202614378
DUVAL,DUVAL CHARTER SCHOOL AT MANDARIN,16,5511,459,92,99,102,99,67,0.20043572984749455,0.21568627450980393,0.2222222222222222,0.21568627450980393,0.14596949891067537
DUVAL,DUVAL CHARTER SCHOOL AT SOUTHSIDE,16,5551,553,92,101,160,128,76,0.16636528028933092,0.18264014466546113,0.28933092224231466,0.2314647377938517,0.13743218806509946
DUVAL,DUVAL CHARTER SCHOOL AT WESTSIDE,16,5411,536,207,133,125,58,16,0.38619402985074625,0.24813432835820895,0.2332089552238806,0.10820895522388059,0.029850746268656716
DUVAL,DUVAL DISTRICT OFFICE,16,9001,15,0,0,0,0,0,0,0,0,0,0
DUVAL,DUVAL VIRTUAL INSTRUCTION ACADEMY,16,7023,520,295,117,73,30,5,0.5673076923076923,0.225,0.14038461538461539,0.057692307692307696,0.009615384615384616
DUVAL,ENGLEWOOD ELEMENTARY SCHOOL,16,0871,229,71,38,57,41,23,0.31004366812227074,0.16593886462882096,0.24890829694323144,0.17903930131004367,0.10043668122270742
DUVAL,ENTERPRISE LEARNING ACADEMY,16,2551,338,104,51,72,74,38,0.3076923076923077,0.15088757396449703,0.21301775147928995,0.21893491124260356,0.11242603550295859
DUVAL,FISHWEIR ELEMENTARY SCHOOL,16,0201,235,35,34,57,70,41,0.14893617021276595,0.14468085106382977,0.2425531914893617,0.2978723404255319,0.17446808510638298
DUVAL,FLORIDA CYBER CHARTER ACADEMY,16,5371,334,179,68,59,27,2,0.5359281437125748,0.20359281437125748,0.17664670658682635,0.08083832335329341,0.005988023952095809
DUVAL,FORT CAROLINE ELEMENTARY SCHL,16,2351,277,106,45,69,35,20,0.38267148014440433,0.1624548736462094,0.2490974729241877,0.1263537906137184,0.07220216606498195
DUVAL,FORT CAROLINE MIDDLE SCHOOL,16,2381,332,115,91,68,43,17,0.3463855421686747,0.2740963855421687,0.20481927710843373,0.12951807228915663,0.05120481927710843
DUVAL,GARDEN CITY ELEMENTARY SCHOOL,16,0591,203,79,38,44,29,14,0.3891625615763547,0.18719211822660098,0.21674876847290642,0.14285714285714285,0.06896551724137931
DUVAL,GATEWAY COMMUNITY SERVICES,16,0391,3,0,0,0,0,0,0,0,0,0,0
DUVAL,GEORGE WASHINGTON CARVER ELEM.,16,1581,144,53,16,37,28,10,0.3680555555555556,0.1111111111111111,0.2569444444444444,0.19444444444444445,0.06944444444444445
DUVAL,GLOBAL OUTREACH ACADEMY INTERCOASTAL,16,5971,57,7,9,20,17,4,0.12280701754385964,0.15789473684210525,0.3508771929824561,0.2982456140350877,0.07017543859649122
DUVAL,GLOBAL OUTREACH CHARTER ACADEMY,16,1221,689,282,172,141,72,25,0.409288824383164,0.24963715529753266,0.204644412191582,0.10449927431059507,0.036284470246734396
DUVAL,GRAND PARK CAREER CENTER,16,0141,23,14,1,0,0,0,0.6086956521739131,0.043478260869565216,0,0,0
DUVAL,GRASP ACADEMY,16,0271,243,159,45,29,9,1,0.654320987654321,0.18518518518518517,0.11934156378600823,0.037037037037037035,0.00411522633744856
DUVAL,GREENFIELD ELEMENTARY SCHOOL,16,2221,244,62,41,55,51,35,0.2540983606557377,0.1680327868852459,0.22540983606557377,0.20901639344262296,0.14344262295081966
DUVAL,GREENLAND PINES ELEM. SCHOOL,16,2491,292,49,38,56,83,68,0.1678082191780822,0.13013698630136986,0.1917808219178082,0.2842465753424658,0.2328767123287671
DUVAL,GREGORY DRIVE ELEMENTARY SCHOOL,16,2431,257,92,50,62,44,9,0.35797665369649806,0.19455252918287938,0.24124513618677043,0.17120622568093385,0.03501945525291829
DUVAL,HENDRICKS AVENUE ELEMENTARY SCHOOL,16,0711,298,32,26,52,91,98,0.10738255033557047,0.087248322147651,0.174496644295302,0.3053691275167785,0.3288590604026846
DUVAL,HENRY F. KITE ELEMENTARY SCHOOL,16,0371,123,35,24,30,17,17,0.2845528455284553,0.1951219512195122,0.24390243902439024,0.13821138211382114,0.13821138211382114
DUVAL,HIDDEN OAKS ELEMENTARY SCHOOL,16,2341,98,17,14,20,22,25,0.17346938775510204,0.14285714285714285,0.20408163265306123,0.22448979591836735,0.25510204081632654
