district_number,district_name,school_number,school_name,grade,number_of_students,mean_scale_score,percentage_in_level_3_or_above,x1,x2,x3,x4,x5
06,BROWARD,3581,SILVER SHORES ELEMENTARY SCHL,03,46,299,50,15,35,22,24,4
06,BROWARD,3591,LAKESIDE ELEMENTARY SCHOOL,03,102,301,56,25,20,26,22,8
06,BROWARD,3631,PARKSIDE ELEMENTARY SCHOOL,03,111,299,55,24,21,31,18,6
06,BROWARD,3642,GATOR RUN ELEMENTARY SCHOOL,03,202,312,79,11,10,28,32,19
06,BROWARD,3661,SUNSET LAKES ELEMENTARY SCHOOL,03,127,307,68,17,15,21,34,13
06,BROWARD,3701,ROCK ISLAND ELEMENTARY SCHOOL,03,59,291,32,25,42,24,8,0
06,BROWARD,3741,COCONUT PALM ELEMENTARY SCHOOL,03,82,298,49,29,22,24,15,10
06,BROWARD,3751,DOLPHIN BAY ELEMENTARY SCHOOL,03,98,301,55,21,23,26,22,7
06,BROWARD,3761,PARK LAKES ELEMENTARY SCHOOL,03,149,291,40,35,26,21,15,3
06,BROWARD,3771,CHALLENGER ELEMENTARY SCHOOL,03,150,294,48,24,28,27,17,3
06,BROWARD,3781,PARK TRAILS ELEMENTARY SCHOOL,03,166,307,68,13,19,24,29,15
06,BROWARD,3821,LIBERTY ELEMENTARY SCHOOL,03,119,296,45,25,29,24,17,4
06,BROWARD,3841,MANATEE BAY ELEMENTARY SCHOOL,03,190,314,83,5,12,29,34,20
06,BROWARD,3961,HERON HEIGHTS ELEMENTARY SCHOOL,03,177,311,77,7,16,37,29,10
06,BROWARD,3962,DISCOVERY ELEMENTARY SCHOOL,03,140,305,65,12,23,33,26,6
06,BROWARD,5001,BEN GAMLA CHARTER SCHOOL NORTH CAMPUS,03,27,304,70,11,19,52,15,4
06,BROWARD,5003,SOMERSET PREP ACADEMY AT N LAUDERDALE,03,68,293,44,29,26,32,9,3
06,BROWARD,5004,SOMERSET VILLAGE ACADEMY,03,46,290,43,48,9,28,11,4
06,BROWARD,5010,FRANKLIN ACADEMY SUNRISE,03,140,302,59,16,24,36,16,8
06,BROWARD,5012,FRANKLIN ACADEMY PEMBROKE PINES,03,155,309,70,9,21,32,27,12
06,BROWARD,5015,AVANT GARDE ACADEMY K-5 BROWARD,03,182,292,40,35,26,22,14,4
06,BROWARD,5020,RENAISSANCE CHARTER SCHOOL AT CORAL SPRINGS,03,180,305,67,9,24,38,21,8
06,BROWARD,5021,SOMERSET NEIGHBORHOOD SCHOOL,03,88,301,63,19,18,35,22,6
06,BROWARD,5023,RENAISSANCE CHARTER SCHOOL AT PLANTATION,03,115,290,35,37,29,23,10,2
06,BROWARD,5024,IMAGINE SCHOOLS AT BROWARD,03,112,304,64,15,21,33,24,7
06,BROWARD,5029,ATLANTIC MONTESSORI CHARTER SCHOOL,03,17,316,88,6,6,29,41,18
06,BROWARD,5030,SOMERSET PINES ACADEMY,03,89,298,48,27,25,29,16,3
06,BROWARD,5031,CHARTER SCHOOL OF EXCELLENCE,03,30,299,47,30,23,20,20,7
06,BROWARD,5037,FRANKLIN ACADEMY COOPER CITY,03,142,302,56,13,31,32,19,6
06,BROWARD,5038,BROWARD MATH AND SCIENCE SCHOOLS,03,35,295,51,23,26,34,14,3
06,BROWARD,5041,CENTRAL CHARTER SCHOOL,03,149,291,40,37,23,24,14,2
06,BROWARD,5044,IMAGINE SCHOOLS PLANTATION CAMPUS,03,36,309,72,11,17,28,39,6
06,BROWARD,5046,FRANKLIN ACADEMY F,03,109,304,65,12,23,33,26,6
06,BROWARD,5048,RENAISSANCE CHARTER SCHOOL AT UNIVERSITY,03,161,301,55,17,28,26,23,6
06,BROWARD,5049,RENAISSANCE CHARTER SCHOOL AT COOPER CITY,03,144,298,49,21,30,29,17,3
06,BROWARD,5051,PEMBROKE PINES CHARTER ELEMENTARY SCHOOL,03,331,310,73,10,17,27,29,17
06,BROWARD,5052,WEST BROWARD ACADEMY,03,71,288,32,44,24,24,6,3
06,BROWARD,5054,SOMERSET ACADEMY MIRAMAR SOUTH,03,28,333,96,0,4,7,29,61
06,BROWARD,5056,SOMERSET PARKLAND ACADEMY,03,104,307,69,11,20,30,29,11
06,BROWARD,5111,IMAGINE CHARTER SCHOOL AT WESTON,03,132,309,73,11,17,30,28,14
06,BROWARD,5116,BRIDGEPREP ACADEMY OF HOLLYWOOD HILLS,03,63,302,57,16,27,24,27,6
06,BROWARD,5130,GREENTREE PREPARATORY CHARTER SCHOOL,03,35,310,69,11,20,29,23,17
06,BROWARD,5141,SOMERSET ACADEMY,03,106,316,81,8,10,26,26,28
06,BROWARD,5161,NORTH BROWARD ACADEMY OF EXCEL,03,103,295,48,34,18,30,12,6
06,BROWARD,5164,ATLANTIC MONTESSORI CHARTER WEST CAMPUS,03,27,315,93,0,7,48,33,11
06,BROWARD,5171,IMAGINE CHARTER SCHOOL AT N LAUDERDALE ELEM,03,55,287,24,44,33,16,5,2
06,BROWARD,5177,INNOVATION CHARTER SCHOOL,03,73,292,42,38,19,25,15,3
06,BROWARD,5211,SOMERSET ACADEMY DAVIE CHARTER SCHOOL,03,25,319,96,0,4,28,52,16
06,BROWARD,5234,CHAMPIONSHIP ACAD OF DISTINCTION WEST BROWARD,03,25,296,40,40,20,16,16,8
06,BROWARD,5263,SOMERSET ACADEMY ELEMENTARY SOUTH CAMPUS,03,49,310,76,2,22,31,37,8
06,BROWARD,5271,CHARTER SCHOOL OF EXCELLENCE AT DAVIE,03,43,302,56,21,23,28,21,7
06,BROWARD,5320,SUMMIT ACADEMY CHARTER SCHOOL,03,35,307,63,9,29,26,20,17
06,BROWARD,5325,HOLLYWOOD ACAD OF ARTS & SCIEN,03,179,307,70,11,19,34,27,9
06,BROWARD,5355,EAGLES NEST CHARTER ACADEMY,03,39,293,44,41,15,21,21,3
06,BROWARD,5361,CHAMPIONSHIP ACADEMY OF DISTINCTION HOLLYWOOD,03,51,291,41,41,18,29,10,2
06,BROWARD,5387,SOMERSET ACADEMY RIVERSIDE,03,70,306,59,13,29,29,20,10
06,BROWARD,5388,SOMERSET ACADEMY POMPANO (K-5),03,18,288,28,28,44,22,6,0
06,BROWARD,5391,SOMERSET ACADEMY EAST PREPARATORY,03,29,298,52,28,21,24,24,3
06,BROWARD,5392,BEN GAMLA CHARTER SCHOOL SOUTH BROWARD,03,51,303,59,18,24,27,20,12
06,BROWARD,5400,SUNSHINE ELEMENTARY CHARTER SCHOOL,03,45,289,33,40,27,20,11,2
06,BROWARD,5405,SOMERSET ACADEMY ELEMENTARY (MIRAMAR CAMPUS),03,81,314,85,7,7,36,32,17
06,BROWARD,5407,EVEREST CHARTER SCHOOL,03,12,287,17,67,17,0,17,0
06,BROWARD,5410,BEN GAMLA CHARTER SCHOOL,03,72,310,75,4,21,39,25,11
06,BROWARD,5420,RISE ACADEMY SCHOOL OF SCIENCE AND TECHNOLOGY,03,32,298,50,19,31,31,16,3
06,BROWARD,5422,CHAMPIONSHIP ACADEMY OF DISTINCTION AT DAVIE,03,41,294,54,29,17,34,17,2
06,BROWARD,5710,RENAISSANCE CHARTER SCHOOLS AT PINES,03,156,293,46,32,22,33,12,2
06,BROWARD,5717,SOUTH BROWARD MONTESSORI CHARTER SCHOOL,03,27,296,56,26,19,37,15,4
06,BROWARD,5801,PANACEA PREP CHARTER SCHOOL,03,15,299,53,20,27,27,7,20
06,BROWARD,5852,NEW LIFE CHARTER ACADEMY,03,21,291,48,38,14,24,24,0
06,BROWARD,7001,BROWARD VIRTUAL INSTRUCTION PROGRAM,03,19,315,84,11,5,16,58,11
07,CALHOUN,0091,CARR ELEMENTARY & MIDDLE SCHOOL,03,26,303,54,15,31,27,19,8
07,CALHOUN,0101,ALTHA PUBLIC SCHOOL,03,45,307,64,11,24,29,20,16
07,CALHOUN,0131,BLOUNTSTOWN ELEMENTARY SCHOOL,03,57,295,40,32,28,26,12,2
07,CALHOUN,7001,CALHOUN VIRTUAL INSTRUCTION PROGRAM,03,2,NA,NA,NA,NA,NA,NA,NA
08,CHARLOTTE,0021,SALLIE JONES ELEMENTARY SCHOOL,03,111,307,68,12,21,32,23,12
08,CHARLOTTE,0041,PEACE RIVER ELEMENTARY SCHOOL,03,98,295,45,27,29,24,16,4
08,CHARLOTTE,0042,CHARLOTTE HARBOR SCHOOL,03,10,280,20,60,20,10,10,0
08,CHARLOTTE,0081,EAST ELEMENTARY SCHOOL,03,128,305,63,14,23,30,24,8
08,CHARLOTTE,0111,NEIL ARMSTRONG ELEMENTARY SCHOOL,03,116,306,69,15,16,34,26,9
08,CHARLOTTE,0141,MEADOW PARK ELEMENTARY SCHOOL,03,119,298,46,23,31,25,15,6
08,CHARLOTTE,0191,VINELAND ELEMENTARY SCHOOL,03,110,302,56,18,25,30,17,9
08,CHARLOTTE,0201,LIBERTY ELEMENTARY SCHOOL,03,99,303,63,13,24,34,26,2
08,CHARLOTTE,0231,MYAKKA RIVER ELEMENTARY SCHOOL,03,104,305,57,13,30,23,27,7
08,CHARLOTTE,0251,DEEP CREEK ELEMENTARY SCHOOL,03,157,300,55,20,25,29,18,8
08,CHARLOTTE,0301,KINGSWAY ELEMENTARY SCHOOL,03,106,295,44,29,26,28,13,3
08,CHARLOTTE,0503,BABCOCK NEIGHBORHOOD SCHOOL,03,70,301,51,20,29,26,19,7
08,CHARLOTTE,7004,CHARLOTTE VIRTUAL FRANCHISE,03,3,NA,NA,NA,NA,NA,NA,NA
09,CITRUS,0021,PLEASANT GROVE ELEMENTARY SCHL,03,90,299,49,23,28,22,22,4
09,CITRUS,0025,FOREST RIDGE ELEMENTARY SCHOOL,03,126,299,53,21,25,28,21,5
09,CITRUS,0032,INVERNESS PRIMARY SCHOOL,03,111,298,41,23,35,17,17,7
09,CITRUS,0035,CENTRAL RIDGE ELEMENTARY SCHOOL,03,126,296,45,25,30,25,17,4
09,CITRUS,0061,FLORAL CITY ELEMENTARY SCHOOL,03,59,289,27,42,31,17,8,2
09,CITRUS,0071,HOMOSASSA ELEMENTARY SCHOOL,03,63,288,43,43,14,33,8,2
09,CITRUS,0102,CRYSTAL RIVER PRIMARY SCHOOL,03,105,297,47,24,30,28,15,4
09,CITRUS,0161,LECANTO PRIMARY SCHOOL,03,132,299,47,23,30,25,12,10
09,CITRUS,0171,HERNANDO ELEMENTARY SCHOOL,03,140,300,50,19,31,25,21,4
09,CITRUS,0181,CITRUS SPRINGS ELEMENTARY SCHOOL,03,160,293,41,31,28,26,14,1
09,CITRUS,0191,ROCK CRUSHER ELEMENTARY SCHOOL,03,105,303,58,13,29,30,20,8
09,CITRUS,0201,CREST SCHOOL,03,6,NA,NA,NA,NA,NA,NA,NA
10,CLAY,0071,CHARLES E. BENNETT ELEMENTARY SCHOOL,03,84,293,38,38,24,19,12,7
10,CLAY,0201,ORANGE PARK ELEMENTARY SCHOOL,03,72,318,88,1,11,22,49,17
10,CLAY,0232,GROVE PARK ELEMENTARY SCHOOL,03,80,291,31,35,34,24,5,3
10,CLAY,0241,W E CHERRY ELEMENTARY SCHOOL,03,71,301,56,20,24,31,15,10
10,CLAY,0261,DOCTORS INLET ELEMENTARY SCHOOL,03,71,304,58,20,23,25,23,10
10,CLAY,0271,MIDDLEBURG ELEMENTARY SCHOOL,03,84,299,51,23,26,24,23,5
10,CLAY,0301,KEYSTONE HEIGHTS ELEMENTARY,03,109,299,51,22,27,24,21,6
10,CLAY,0331,S BRYAN JENNINGS ELEMENTARY SCHOOL,03,64,297,48,22,30,30,14,5
10,CLAY,0352,LAKESIDE ELEMENTARY SCHOOL,03,124,299,57,25,18,28,26,3
10,CLAY,0381,MONTCLAIR ELEMENTARY SCHOOL,03,59,299,56,25,19,27,19,10
10,CLAY,0401,RIDGEVIEW ELEMENTARY SCHOOL,03,78,303,55,13,32,27,15,13
10,CLAY,0411,CLAY HILL ELEMENTARY SCHOOL,03,77,298,57,25,18,31,21,5
10,CLAY,0451,LAKE ASBURY ELEMENTARY SCHOOL,03,128,302,56,15,29,26,25,5
10,CLAY,0471,ROBERT M. PATERSON ELEMENTARY,03,166,308,71,12,17,31,29,11
10,CLAY,0491,J.L. WILKINSON ELEMENTARY SCHL,03,99,301,61,14,25,39,19,2
10,CLAY,0501,TYNES ELEMENTARY SCHOOL,03,150,300,51,19,29,27,17,7
10,CLAY,0511,MCRAE ELEMENTARY SCHOOL,03,56,300,61,16,23,38,18,5
10,CLAY,0521,FLEMING ISLAND ELEMENTARY SCHOOL,03,107,311,79,7,14,29,39,10
10,CLAY,0531,THUNDERBOLT ELEMENTARY SCHOOL,03,119,308,70,6,24,34,25,10
10,CLAY,0541,RIDEOUT ELEMENTARY SCHOOL,03,58,306,71,10,19,41,21,9
10,CLAY,0571,SWIMMING PEN CREEK ELEMENTARY SCHOOL,03,63,302,57,17,25,33,16,8
10,CLAY,0591,ARGYLE ELEMENTARY SCHOOL,03,114,300,57,20,23,38,13,6
10,CLAY,0601,COPPERGATE ELEMENTARY SCHOOL,03,95,294,44,32,24,25,17,2
10,CLAY,0621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,03,149,298,58,22,20,34,19,5
10,CLAY,0631,SHADOWLAWN ELEMENTARY SCHOOL,03,98,312,78,9,13,28,37,13
10,CLAY,0641,DISCOVERY OAKS ELEMENTARY,03,131,304,58,14,28,32,17,9
10,CLAY,0651,PLANTATION OAKS ELEMENTARY SCHOOL,03,145,304,61,13,26,32,20,9
10,CLAY,0663,FLORIDA CYBER CHARTER ACADEMY AT CLAY,03,4,NA,NA,NA,NA,NA,NA,NA
10,CLAY,0664,CLAY CHARTER ACADEMY,03,83,302,59,14,27,33,25,1
10,CLAY,0667,ST JOHNS CLASSICAL ACADEMY,03,78,305,64,19,17,29,27,8
10,CLAY,7004,CLAY VIRTUAL FRANCHISE,03,5,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,0051,EVERGLADES CITY SCHOOL,03,10,305,60,20,20,30,10,20
11,COLLIER,0121,LAKE PARK ELEMENTARY SCHOOL,03,79,306,70,11,19,37,22,11
11,COLLIER,0131,TOMMIE BARFIELD ELEM. SCHOOL,03,70,314,81,7,11,27,36,19
11,COLLIER,0141,SHADOWLAWN ELEMENTARY SCHOOL,03,84,295,49,31,20,30,13,6
11,COLLIER,0161,PINECREST ELEMENTARY SCHOOL,03,95,296,44,25,31,26,15,3
11,COLLIER,0171,SEA GATE ELEMENTARY SCHOOL,03,113,316,82,4,13,29,30,23
11,COLLIER,0181,HIGHLANDS ELEMENTARY SCHOOL,03,75,297,51,20,29,40,7,4
11,COLLIER,0191,LAKE TRAFFORD ELEMENTARY SCHL,03,102,296,44,25,30,27,15,2
11,COLLIER,0201,AVALON ELEMENTARY SCHOOL,03,65,287,34,38,28,23,9,2
11,COLLIER,0221,POINCIANA ELEMENTARY SCHOOL,03,67,301,66,24,10,33,22,10
11,COLLIER,0231,GOLDEN GATE ELEMENTARY SCHOOL,03,92,288,34,38,28,26,8,0
11,COLLIER,0241,NAPLES PARK ELEMENTARY SCHOOL,03,51,302,57,16,27,29,22,6
11,COLLIER,0331,BIG CYPRESS ELEMENTARY SCHOOL,03,136,303,59,15,26,29,21,10
11,COLLIER,0341,VILLAGE OAKS ELEMENTARY SCHOOL,03,80,290,33,38,30,26,4,3
11,COLLIER,0351,GOLDEN TERRACE ELEMENTARY SCHL,03,75,296,47,27,27,27,15,5
11,COLLIER,0371,VINEYARDS ELEMENTARY SCHOOL,03,143,311,78,8,14,29,39,10
11,COLLIER,0381,LELY ELEMENTARY SCHOOL,03,70,293,43,33,24,21,19,3
11,COLLIER,0391,LAUREL OAK ELEMENTARY SCHOOL,03,212,310,73,12,15,27,30,16
11,COLLIER,0421,MANATEE ELEMENTARY SCHOOL,03,94,295,44,28,29,19,21,3
11,COLLIER,0431,PELICAN MARSH ELEMENTARY SCHL,03,105,311,77,10,12,28,34,15
11,COLLIER,0441,CORKSCREW ELEMENTARY SCHOOL,03,139,308,73,9,18,36,29,8
11,COLLIER,0451,OSCEOLA ELEMENTARY SCHOOL,03,103,306,71,14,16,35,26,10
11,COLLIER,0461,CALUSA PARK ELEMENTARY SCHOOL,03,118,298,55,31,14,32,19,4
11,COLLIER,0471,SABAL PALM ELEMENTARY SCHOOL,03,95,294,42,23,35,29,9,3
11,COLLIER,0481,LAVERN GAYNOR ELEMENTARY,03,47,297,45,23,32,21,19,4
11,COLLIER,0491,HERBERT CAMBRIDGE ELEMENTARY SCHOOL,03,42,293,36,33,31,24,10,2
11,COLLIER,0511,ESTATES ELEMENTARY SCHOOL,03,158,306,68,15,18,32,29,7
11,COLLIER,0521,VETERANS MEMORIAL ELEMENTARY SCHOOL,03,132,310,71,9,20,27,25,20
11,COLLIER,0531,MIKE DAVIS ELEMENTARY SCHOOL,03,110,292,41,36,23,25,14,3
11,COLLIER,0541,PALMETTO ELEMENTARY SCHOOL,03,92,295,48,28,24,27,14,7
11,COLLIER,0551,PARKSIDE ELEMENTARY SCHOOL,03,117,294,40,30,30,24,15,2
11,COLLIER,0631,EDEN PARK ELEMENTARY SCHOOL,03,115,292,32,32,36,19,9,4
11,COLLIER,7001,ECOLLIER ACADEMY,03,7,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9007,NEW BEGINNINGS IMMOKALEE,03,3,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9010,NEW BEGINNINGS - NAPLES,03,6,NA,NA,NA,NA,NA,NA,NA
11,COLLIER,9021,RCMA IMMOKALEE COMMUNITY SCHOOL,03,39,291,26,28,46,10,13,3
11,COLLIER,9034,GULF COAST CHARTER ACADEMY SOUTH,03,71,292,34,28,38,25,8,0
11,COLLIER,9035,MASON CLASSICAL ACADEMY,03,127,307,66,9,25,32,24,9
11,COLLIER,9036,COLLIER CHARTER ACADEMY,03,70,299,50,24,26,26,24,0
11,COLLIER,9037,BRIDGEPREP ACADEMY COLLIER,03,29,286,28,45,28,17,3,7
11,COLLIER,9039,NAPLES CLASSICAL ACADEMY,03,80,305,69,15,16,30,30,9
11,COLLIER,9040,OPTIMA CLASSICAL ACADEMY,03,9,NA,NA,NA,NA,NA,NA,NA
12,COLUMBIA,0071,MELROSE PARK ELEMENTARY SCHOOL,03,62,293,39,27,34,29,6,3
12,COLUMBIA,0081,EASTSIDE ELEMENTARY SCHOOL,03,90,302,57,17,27,30,21,6
12,COLUMBIA,0091,FIVE POINTS ELEMENTARY SCHOOL,03,54,292,41,33,26,26,15,0
12,COLUMBIA,0121,FORT WHITE ELEMENTARY SCHOOL,03,113,299,47,19,34,28,14,4
12,COLUMBIA,0141,SUMMERS ELEMENTARY SCHOOL,03,89,294,37,30,33,21,13,2
12,COLUMBIA,0161,NIBLACK ELEMENTARY SCHOOL,03,31,298,48,13,39,32,10,6
12,COLUMBIA,0221,PATHWAYS ACADEMY,03,1,NA,NA,NA,NA,NA,NA,NA
12,COLUMBIA,0261,COLUMBIA CITY ELEMENTARY SCHOOL,03,92,300,53,20,27,32,15,7
12,COLUMBIA,0271,WESTSIDE ELEMENTARY SCHOOL,03,101,303,55,11,34,30,19,7
12,COLUMBIA,0291,PINEMOUNT ELEMENTARY SCHOOL,03,67,300,55,21,24,34,18,3
12,COLUMBIA,0402,BELMONT ACADEMY,03,51,311,78,6,16,37,33,8
13,MIAMI-DADE,0041,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUC,03,104,312,83,9,9,36,38,9
13,MIAMI-DADE,0070,CORAL REEF MONTESSORI ACADEMY CHARTER SCHOOL,03,69,301,57,25,19,20,26,10
13,MIAMI-DADE,0071,EUGENIA B. THOMAS K-8 CENTER,03,127,297,55,28,17,22,24,9
13,MIAMI-DADE,0072,SUMMERVILLE ADVANTAGE ACADEMY,03,112,296,51,24,25,32,19,0
13,MIAMI-DADE,0073,MANDARIN LAKES K-8 ACADEMY,03,108,280,21,54,25,16,5,1
13,MIAMI-DADE,0081,LENORA BRAYNON SMITH ELEMENTARY,03,65,284,20,48,32,14,6,0
13,MIAMI-DADE,0091,BOB GRAHAM EDUCATION CENTER,03,150,302,59,26,15,25,23,11
13,MIAMI-DADE,0092,NORMAN S. EDELCUP/SUNNY ISLES BEACH K-8,03,247,297,52,29,19,23,21,8
13,MIAMI-DADE,0100,MATER ACADEMY,03,224,303,59,21,21,25,22,11
13,MIAMI-DADE,0101,ARCOLA LAKE ELEMENTARY SCHOOL,03,75,296,49,40,11,16,20,13
13,MIAMI-DADE,0102,MIAMI COMMUNITY CHARTER SCHOOL,03,91,304,48,19,33,16,11,21
13,MIAMI-DADE,0111,MAYA ANGELOU ELEMENTARY SCHOOL,03,117,286,31,46,23,20,10,1
13,MIAMI-DADE,0121,AUBURNDALE ELEMENTARY SCHOOL,03,110,287,33,46,21,16,14,3
13,MIAMI-DADE,0122,DR. ROLANDO ESPINOSA K-8 CENTER,03,70,290,40,31,29,21,16,3
13,MIAMI-DADE,0125,NORMA BUTLER BOSSARD ELEMENTARY SCHOOL,03,165,303,60,16,24,22,31,7
13,MIAMI-DADE,0161,AVOCADO ELEMENTARY SCHOOL,03,115,300,53,23,23,29,17,8
13,MIAMI-DADE,0201,BANYAN ELEMENTARY SCHOOL,03,47,294,45,40,15,17,19,9
13,MIAMI-DADE,0211,DR. MANUEL C. BARREIRO ELEMENTARY SCHOOL,03,99,304,62,13,25,33,19,9
13,MIAMI-DADE,0231,AVENTURA WATERWAYS K-8 CENTER,03,248,302,63,21,16,33,23,6
13,MIAMI-DADE,0241,RUTH K. BROAD BAY HARBOR K-8 CENTER,03,131,311,78,13,9,29,31,18
13,MIAMI-DADE,0251,ETHEL KOGER BECKHAM K-8 CENTER,03,111,312,82,6,12,38,33,11
13,MIAMI-DADE,0261,BEL-AIRE ELEMENTARY SCHOOL,03,54,286,35,37,28,24,9,2
13,MIAMI-DADE,0271,BENT TREE ELEMENTARY SCHOOL,03,50,298,58,22,20,28,20,10
13,MIAMI-DADE,0311,GOULDS ELEMENTARY SCHOOL,03,59,296,54,22,24,37,15,2
13,MIAMI-DADE,0312,MATER GARDENS ACADEMY,03,144,314,85,4,10,33,36,16
13,MIAMI-DADE,0321,BISCAYNE BEACH ELEMENTARY SCHOOL,03,94,290,39,43,18,20,15,4
13,MIAMI-DADE,0332,SOMERSET ACADEMY SILVER PALMS,03,185,308,71,8,22,35,28,9
13,MIAMI-DADE,0339,SOMERSET ACAD CHARTER ELEM SCHOOL S HOMESTEAD,03,91,310,75,3,22,40,27,8
13,MIAMI-DADE,0341,ARCHCREEK ELEMENTARY SCHOOL,03,83,295,51,33,17,33,16,2
13,MIAMI-DADE,0342,PINECREST ACADEMY (SOUTH CAMPUS),03,137,310,72,7,21,28,31,12
13,MIAMI-DADE,0400,RENAISSANCE ELEMENTARY CHARTER SCHOOL,03,154,312,77,8,15,29,32,17
13,MIAMI-DADE,0401,VAN E. BLANTON ELEMENTARY SCHL,03,70,292,41,34,24,27,11,3
13,MIAMI-DADE,0410,ACADEMIR CHARTER SCHOOL WEST,03,108,314,76,5,19,23,35,18
13,MIAMI-DADE,0412,ACADEMIR CHARTER SCHOOL EAST AT DORAL,03,89,303,55,17,28,22,26,7
13,MIAMI-DADE,0441,BLUE LAKES ELEMENTARY SCHOOL,03,41,307,66,10,24,29,24,12
13,MIAMI-DADE,0451,BOWMAN ASHE/DOOLIN K-8 ACADEMY,03,88,298,50,32,18,18,19,13
13,MIAMI-DADE,0461,BRENTWOOD ELEMENTARY SCHOOL,03,71,290,38,35,27,31,6,1
13,MIAMI-DADE,0481,JAMES H. BRIGHT ELEMENTARY/J.W. JOHNSON ELEM,03,77,277,14,69,17,8,4,3
13,MIAMI-DADE,0510,ARCHIMEDEAN ACADEMY,03,113,318,89,1,10,28,41,20
13,MIAMI-DADE,0520,SOMERSET ACADEMY,03,136,307,65,13,23,25,29,11
13,MIAMI-DADE,0521,BROADMOOR ELEMENTARY SCHOOL,03,95,273,8,75,17,6,2,0
13,MIAMI-DADE,0561,W. J. BRYAN ELEMENTARY,03,111,286,32,45,23,21,9,3
13,MIAMI-DADE,0600,PINECREST PREPARATORY ACADEMY,03,108,314,82,4,14,30,39,14
13,MIAMI-DADE,0641,BUNCHE PARK ELEMENTARY SCHOOL,03,31,303,61,16,23,16,39,6
13,MIAMI-DADE,0651,CAMPBELL DRIVE K-8 CENTER,03,115,289,34,47,19,21,11,2
13,MIAMI-DADE,0661,CARIBBEAN K-8 CENTER,03,75,290,43,33,24,27,15,1
13,MIAMI-DADE,0671,CALUSA ELEMENTARY SCHOOL,03,119,309,73,14,13,28,29,16
13,MIAMI-DADE,0681,CAROL CITY ELEMENTARY SCHOOL,03,32,288,19,41,41,9,9,0
13,MIAMI-DADE,0721,GEORGE W. CARVER ELEMENTARY SCHOOL,03,103,313,83,6,12,31,35,17
13,MIAMI-DADE,0754,SOMERSET PREPATORY ACADEMY - HOMESTEAD,03,50,305,64,14,22,32,18,14
13,MIAMI-DADE,0761,MIAMI BEACH FEINBERG/FISHER K-8,03,94,279,20,53,27,12,9,0
13,MIAMI-DADE,0771,DR. WILLIAM A. CHAPMAN ELEMENTARY SCHOOL,03,81,295,33,26,41,15,11,7
13,MIAMI-DADE,0801,CITRUS GROVE ELEMENTARY SCHOOL,03,189,278,21,60,20,13,6,2
13,MIAMI-DADE,0831,CLAUDE PEPPER ELEMENTARY SCHL,03,58,296,50,29,21,17,26,7
13,MIAMI-DADE,0841,COCONUT GROVE ELEMENTARY SCHL,03,95,314,77,7,16,23,27,26
13,MIAMI-DADE,0861,COLONIAL DRIVE ELEMENTARY SCHL,03,50,293,50,30,20,26,20,4
13,MIAMI-DADE,0881,COMSTOCK ELEMENTARY SCHOOL,03,110,286,30,43,27,24,5,1
13,MIAMI-DADE,0950,AVENTURA CITY OF EXCELLENCE,03,117,313,83,8,9,37,28,18
13,MIAMI-DADE,0961,CORAL GABLES PREPARATORY ACADEMY,03,111,307,67,16,17,22,32,13
13,MIAMI-DADE,1001,CORAL PARK ELEMENTARY SCHOOL,03,137,303,63,18,19,30,23,10
13,MIAMI-DADE,1002,TRUE NORTH CLASSICAL ACADEMY AT DADELAND,03,86,315,80,2,17,27,33,21
13,MIAMI-DADE,1010,THE CHARTER SCHOOL AT WATERSTONE,03,171,306,70,15,15,32,29,9
13,MIAMI-DADE,1014,HIVE PREPARATORY SCHOOL,03,127,313,80,5,15,38,25,17
13,MIAMI-DADE,1015,ACADEMIR CHARTER SCHOOL PREPARATORY,03,148,307,70,12,18,31,26,14
13,MIAMI-DADE,1017,MATER ACADEMY OF INTERNATIONAL STUDIES,03,81,294,40,28,32,31,7,1
13,MIAMI-DADE,1020,YOUTH CO-OP CHARTER SCHOOL,03,79,298,49,30,20,18,20,11
13,MIAMI-DADE,1024,TRUE NORTH CLASSICAL ACADEMY AT GATEWAY,03,42,317,83,2,14,24,40,19
13,MIAMI-DADE,1041,CORAL REEF ELEMENTARY SCHOOL,03,108,314,79,8,13,29,30,20
13,MIAMI-DADE,1081,CORAL TERRACE ELEMENTARY SCHL,03,86,300,62,21,17,37,19,6
13,MIAMI-DADE,1121,CORAL WAY K-8 CENTER,03,140,299,58,29,13,24,21,13
13,MIAMI-DADE,1161,CRESTVIEW ELEMENTARY SCHOOL,03,39,302,56,21,23,26,23,8
13,MIAMI-DADE,1241,CUTLER RIDGE ELEMENTARY SCHOOL,03,76,292,41,37,22,25,12,4
13,MIAMI-DADE,1281,CYPRESS K-8 CENTER,03,42,297,52,38,10,33,10,10
13,MIAMI-DADE,1331,DEVON AIRE K-8 CENTER,03,86,309,69,12,20,21,31,16
13,MIAMI-DADE,1361,FREDERICK R. DOUGLASS ELEM.,03,48,290,29,42,29,21,8,0
13,MIAMI-DADE,1371,MARJORY STONEMAN DOUGLAS ELEM,03,111,301,56,27,17,22,23,11
